centroid_x,centroid_y,date,location,state,total_active_cases,humidity,temperature,rainfall
101.63091334559154,3.1202950877112707,23/03/2025,"E10. BG SEK 17 (TERES 1) [JLN 17/2 , 17/4 , 17/6 , 17/11 , 17/19]",SELANGOR,1,79.79166666666667,27.1,9.2
101.68750966227566,3.128193358878201,23/03/2025,"JALAN BERHALA,TAI KWONG MANSION, JLN BERHALA (BERSEBELAHAN TONG WENG MANSION)",WILAYAH PERSEKUTUAN,2,79.25,27.2,8.6
101.6691442415986,3.133084098725356,23/03/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1,79.25,27.0,8.6
101.61317852252697,3.1377334584311365,23/03/2025,"E8. BU PJU 6 BU 1 (TERES 1) [JLN 1/1, 1/1A, 1/9 - 1/15],E8. BU PJU 6A RUMAH PANGSA KG KAYU ARA",SELANGOR,2,79.79166666666667,27.0,9.2
101.64864405861267,3.157094517732392,23/03/2025,JALAN SRI HARTAMAS 7 DAN 8,WILAYAH PERSEKUTUAN,1,79.79166666666667,26.8,9.2
101.61068427145624,3.082119493987498,24/03/2025,"E11. SRI PJS 8 MENTARI COURT,E13. PJS 7/13 (SUNWAY COURT) BLOK A, B, C, D",SELANGOR,2,83.33333333333333,27.2,5.5
101.62874372698693,3.0836899771764683,24/03/2025,"E12. TM PJS 2C FLAT DESA MENTARI (BLOK 9 , 10)",SELANGOR,1,83.33333333333333,27.2,5.5
101.69563036305648,3.087417158538204,24/03/2025,"DE TROPICANA KONDO,KG BARU SALAK SELATAN F (SBHG JLN 28, SBHG JLN 32. JALAN 29-31),KG BARU SALAK SELATAN G(SBHG JLN 28, SBHG JLN 21, SBHG JLN 32,35,36,38),KUCHAI AVENUE - JLN KUCHAI MAJU,SPRING AVENUE SERVICE RESIDENCES",WILAYAH PERSEKUTUAN,5,83.16666666666667,27.1,8.6
101.61116766910274,3.090521946972605,24/03/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1,83.33333333333333,27.2,5.5
101.66218998065752,3.1133941341232827,24/03/2025,"VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,1,83.25,27.0,10.3
101.63091334559154,3.1202950877112707,24/03/2025,"E10. BG SEK 17 (TERES 1) [JLN 17/2 , 17/4 , 17/6 , 17/11 , 17/19]",SELANGOR,1,82.16666666666667,27.1,2.3
101.6691442415986,3.133084098725356,24/03/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1,83.25,27.0,10.3
101.61317852252697,3.1377334584311365,24/03/2025,"E8. BU PJU 6 BU 1 (TERES 1) [JLN 1/1, 1/1A, 1/9 - 1/15],E8. BU PJU 6A RUMAH PANGSA KG KAYU ARA",SELANGOR,2,82.16666666666667,27.1,2.3
101.66141689690907,3.145009593551949,24/03/2025,"BUKIT DAMANSARA ( JLN SETIAJASA),PUSAT BANDAR DAMANSARA TWINS DAMANSARA (2 BLIK CONDO 36 TINGKAT)",WILAYAH PERSEKUTUAN,2,83.25,26.9,10.3
101.64864405861267,3.157094517732392,24/03/2025,JALAN SRI HARTAMAS 7 DAN 8,WILAYAH PERSEKUTUAN,1,82.125,26.9,2.3
101.61068427145624,3.082119493987498,25/03/2025,"E11. SRI PJS 8 MENTARI COURT,E13. PJS 7/13 (SUNWAY COURT) BLOK A, B, C, D",SELANGOR,2,85.5,26.9,11.2
101.62874372698693,3.0836899771764683,25/03/2025,"E12. TM PJS 2C FLAT DESA MENTARI (BLOK 9 , 10)",SELANGOR,1,85.5,26.9,11.2
101.69563036305648,3.087417158538204,25/03/2025,"DE TROPICANA KONDO,KG BARU SALAK SELATAN F (SBHG JLN 28, SBHG JLN 32. JALAN 29-31),KG BARU SALAK SELATAN G(SBHG JLN 28, SBHG JLN 21, SBHG JLN 32,35,36,38),KUCHAI AVENUE - JLN KUCHAI MAJU,SPRING AVENUE SERVICE RESIDENCES",WILAYAH PERSEKUTUAN,5,86.875,26.5,12.7
101.61116766910274,3.090521946972605,25/03/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1,85.5,26.8,11.2
101.63808904276776,3.1117116043741904,25/03/2025,"E10. BG SEK 12 (TERES 3) [JLN 12/15,12/15A,12/15B,12/17,12/17A-17C,12/19,12/21A]",SELANGOR,1,85.95833333333333,26.6,5.0
101.66218998065752,3.1133941341232827,25/03/2025,"VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,1,87.54166666666667,26.4,3.8
101.63091334559154,3.1202950877112707,25/03/2025,"E10. BG SEK 17 (TERES 1) [JLN 17/2 , 17/4 , 17/6 , 17/11 , 17/19]",SELANGOR,1,85.95833333333333,26.6,5.0
101.6691442415986,3.133084098725356,25/03/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1,87.54166666666667,26.4,3.8
101.61317852252697,3.1377334584311365,25/03/2025,"E8. BU PJU 6 BU 1 (TERES 1) [JLN 1/1, 1/1A, 1/9 - 1/15],E8. BU PJU 6A RUMAH PANGSA KG KAYU ARA",SELANGOR,2,85.95833333333333,26.6,5.0
101.66141689690907,3.145009593551949,25/03/2025,"BUKIT DAMANSARA ( JLN SETIAJASA),PUSAT BANDAR DAMANSARA TWINS DAMANSARA (2 BLIK CONDO 36 TINGKAT)",WILAYAH PERSEKUTUAN,2,87.54166666666667,26.3,3.8
101.64864405861267,3.157094517732392,25/03/2025,JALAN SRI HARTAMAS 7 DAN 8,WILAYAH PERSEKUTUAN,1,85.95833333333333,26.4,5.0
101.61068427145624,3.082119493987498,26/03/2025,"E11. SRI PJS 8 MENTARI COURT,E13. PJS 7/13 (SUNWAY COURT) BLOK A, B, C, D",SELANGOR,2,79.375,28.5,0.7
101.62874372698693,3.0836899771764683,26/03/2025,"E12. TM PJS 2C FLAT DESA MENTARI (BLOK 9 , 10)",SELANGOR,1,79.375,28.5,0.7
101.69563036305648,3.087417158538204,26/03/2025,"DE TROPICANA KONDO,KG BARU SALAK SELATAN F (SBHG JLN 28, SBHG JLN 32. JALAN 29-31),KG BARU SALAK SELATAN G(SBHG JLN 28, SBHG JLN 21, SBHG JLN 32,35,36,38),KUCHAI AVENUE - JLN KUCHAI MAJU,SPRING AVENUE SERVICE RESIDENCES",WILAYAH PERSEKUTUAN,5,79.0,28.4,0.4
101.61116766910274,3.090521946972605,26/03/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1,79.33333333333333,28.5,0.7
